filename,width,height,class,xmin,ymin,xmax,ymax
lacustrineDelta(48).jpg,320,240,distalBar,200,31,286,86
lacustrineDelta(48).jpg,320,240,interdistributaryEstuary,233,85,287,141
lacustrineDelta(48).jpg,320,240,underwaterNaturalLevee,220,142,288,207
lacustrineDelta(49).jpg,320,240,distalBar,199,33,281,87
lacustrineDelta(49).jpg,320,240,interdistributaryEstuary,233,88,286,142
lacustrineDelta(49).jpg,320,240,underwaterNaturalLevee,218,144,288,207
lacustrineDelta(5).jpg,320,240,distalBar,202,36,284,87
lacustrineDelta(5).jpg,320,240,interdistributaryEstuary,236,87,286,141
lacustrineDelta(5).jpg,320,240,underwaterNaturalLevee,220,144,288,208
lacustrineDelta(50).jpg,320,240,distalBar,202,34,287,87
lacustrineDelta(50).jpg,320,240,interdistributaryEstuary,231,87,288,143
lacustrineDelta(50).jpg,320,240,underwaterNaturalLevee,221,144,288,209
lacustrineDelta(51).jpg,320,240,distalBar,205,35,286,86
lacustrineDelta(51).jpg,320,240,interdistributaryEstuary,233,85,286,144
lacustrineDelta(51).jpg,320,240,underwaterNaturalLevee,221,145,287,208
lacustrineDelta(52).jpg,320,240,distalBar,203,34,285,89
lacustrineDelta(52).jpg,320,240,interdistributaryEstuary,237,88,287,142
lacustrineDelta(52).jpg,320,240,underwaterNaturalLevee,214,143,288,208
lacustrineDelta(53).jpg,320,240,distalBar,201,32,284,88
lacustrineDelta(53).jpg,320,240,interdistributaryEstuary,236,88,287,143
lacustrineDelta(53).jpg,320,240,underwaterNaturalLevee,214,143,284,210
lacustrineDelta(54).jpg,320,240,distalBar,203,32,286,86
lacustrineDelta(54).jpg,320,240,interdistributaryEstuary,235,86,287,144
lacustrineDelta(54).jpg,320,240,underwaterNaturalLevee,217,144,287,209
lacustrineDelta(55).jpg,320,240,distalBar,201,33,285,89
lacustrineDelta(55).jpg,320,240,interdistributaryEstuary,230,88,288,142
lacustrineDelta(55).jpg,320,240,underwaterNaturalLevee,222,142,287,208
lacustrineDelta(56).jpg,320,240,distalBar,203,33,283,89
lacustrineDelta(56).jpg,320,240,interdistributaryEstuary,233,89,283,144
lacustrineDelta(56).jpg,320,240,underwaterNaturalLevee,215,145,287,209
lacustrineDelta(57).jpg,320,240,distalBar,205,34,287,87
lacustrineDelta(57).jpg,320,240,interdistributaryEstuary,233,87,288,144
lacustrineDelta(57).jpg,320,240,underwaterNaturalLevee,220,145,287,209
lacustrineDelta(58).jpg,320,240,distalBar,201,36,285,88
lacustrineDelta(58).jpg,320,240,interdistributaryEstuary,230,87,286,144
lacustrineDelta(58).jpg,320,240,underwaterNaturalLevee,217,146,289,208
lacustrineDelta(59).jpg,320,240,distalBar,200,35,282,85
lacustrineDelta(59).jpg,320,240,interdistributaryEstuary,228,86,286,145
lacustrineDelta(59).jpg,320,240,underwaterNaturalLevee,217,145,287,210
lacustrineDelta(6).jpg,320,240,distalBar,202,34,282,85
lacustrineDelta(6).jpg,320,240,interdistributaryEstuary,235,86,286,142
lacustrineDelta(6).jpg,320,240,underwaterNaturalLevee,217,142,285,207
lacustrineDelta(60).jpg,320,240,distalBar,200,32,284,89
lacustrineDelta(60).jpg,320,240,interdistributaryEstuary,236,88,287,143
lacustrineDelta(60).jpg,320,240,underwaterNaturalLevee,218,144,287,208
lacustrineDelta(61).jpg,320,240,distalBar,201,34,282,86
lacustrineDelta(61).jpg,320,240,interdistributaryEstuary,235,86,283,141
lacustrineDelta(61).jpg,320,240,underwaterNaturalLevee,219,141,287,208
lacustrineDelta(62).jpg,320,240,distalBar,200,34,284,87
lacustrineDelta(62).jpg,320,240,interdistributaryEstuary,233,87,287,140
lacustrineDelta(62).jpg,320,240,underwaterNaturalLevee,213,140,285,208
lacustrineDelta(63).jpg,320,240,distalBar,204,33,284,87
lacustrineDelta(63).jpg,320,240,interdistributaryEstuary,236,87,287,142
lacustrineDelta(63).jpg,320,240,underwaterNaturalLevee,215,142,287,206
lacustrineDelta(64).jpg,320,240,distalBar,200,34,282,87
lacustrineDelta(64).jpg,320,240,interdistributaryEstuary,233,87,285,137
lacustrineDelta(64).jpg,320,240,underwaterNaturalLevee,219,138,285,209
lacustrineDelta(65).jpg,320,240,distalBar,200,31,285,90
lacustrineDelta(65).jpg,320,240,interdistributaryEstuary,235,90,286,142
lacustrineDelta(65).jpg,320,240,underwaterNaturalLevee,218,144,288,209
lacustrineDelta(66).jpg,320,240,distalBar,199,33,283,90
lacustrineDelta(66).jpg,320,240,interdistributaryEstuary,230,89,284,146
lacustrineDelta(66).jpg,320,240,underwaterNaturalLevee,217,146,286,207
lacustrineDelta(67).jpg,320,240,distalBar,204,34,283,87
lacustrineDelta(67).jpg,320,240,interdistributaryEstuary,230,86,286,142
lacustrineDelta(67).jpg,320,240,underwaterNaturalLevee,217,142,284,207
lacustrineDelta(68).jpg,320,240,distalBar,204,34,283,88
lacustrineDelta(68).jpg,320,240,interdistributaryEstuary,235,87,286,142
lacustrineDelta(68).jpg,320,240,underwaterNaturalLevee,218,142,288,208
lacustrineDelta(69).jpg,320,240,distalBar,204,34,285,90
lacustrineDelta(69).jpg,320,240,interdistributaryEstuary,234,90,287,145
lacustrineDelta(69).jpg,320,240,underwaterNaturalLevee,216,145,288,208
lacustrineDelta(7).jpg,320,240,distalBar,203,34,285,86
lacustrineDelta(7).jpg,320,240,interdistributaryEstuary,235,86,289,143
lacustrineDelta(7).jpg,320,240,underwaterNaturalLevee,215,144,288,207
lacustrineDelta(70).jpg,320,240,distalBar,202,33,283,89
lacustrineDelta(70).jpg,320,240,interdistributaryEstuary,233,89,287,144
lacustrineDelta(70).jpg,320,240,underwaterNaturalLevee,218,143,286,208
lacustrineDelta(71).jpg,320,240,distalBar,199,33,282,86
lacustrineDelta(71).jpg,320,240,interdistributaryEstuary,228,86,287,144
lacustrineDelta(71).jpg,320,240,underwaterNaturalLevee,221,144,287,207
lacustrineDelta(72).jpg,320,240,distalBar,200,35,285,83
lacustrineDelta(72).jpg,320,240,interdistributaryEstuary,233,82,287,143
lacustrineDelta(72).jpg,320,240,underwaterNaturalLevee,219,143,285,207
lacustrineDelta(73).jpg,320,240,distalBar,204,34,285,86
lacustrineDelta(73).jpg,320,240,interdistributaryEstuary,234,86,287,140
lacustrineDelta(73).jpg,320,240,underwaterNaturalLevee,215,140,286,207
lacustrineDelta(74).jpg,320,240,distalBar,202,37,286,89
lacustrineDelta(74).jpg,320,240,interdistributaryEstuary,237,89,288,145
lacustrineDelta(74).jpg,320,240,underwaterNaturalLevee,219,146,287,208
lacustrineDelta(75).jpg,320,240,distalBar,201,32,286,87
lacustrineDelta(75).jpg,320,240,interdistributaryEstuary,236,87,287,144
lacustrineDelta(75).jpg,320,240,underwaterNaturalLevee,221,144,287,209
lacustrineDelta(76).jpg,320,240,distalBar,202,34,284,86
lacustrineDelta(76).jpg,320,240,interdistributaryEstuary,234,85,287,143
lacustrineDelta(76).jpg,320,240,underwaterNaturalLevee,218,144,288,208
lacustrineDelta(77).jpg,320,240,distalBar,197,33,283,82
lacustrineDelta(77).jpg,320,240,interdistributaryEstuary,235,81,283,142
lacustrineDelta(77).jpg,320,240,underwaterNaturalLevee,215,144,284,207
lacustrineDelta(78).jpg,320,240,distalBar,199,34,284,86
lacustrineDelta(78).jpg,320,240,interdistributaryEstuary,230,85,285,141
lacustrineDelta(78).jpg,320,240,underwaterNaturalLevee,215,142,288,206
lacustrineDelta(79).jpg,320,240,distalBar,198,33,282,89
lacustrineDelta(79).jpg,320,240,interdistributaryEstuary,233,90,286,144
lacustrineDelta(79).jpg,320,240,underwaterNaturalLevee,220,146,285,208
lacustrineDelta(8).jpg,320,240,distalBar,200,36,285,91
lacustrineDelta(8).jpg,320,240,interdistributaryEstuary,233,91,285,146
lacustrineDelta(8).jpg,320,240,underwaterNaturalLevee,219,147,287,208
lacustrineDelta(80).jpg,320,240,distalBar,200,33,282,87
lacustrineDelta(80).jpg,320,240,interdistributaryEstuary,231,87,287,146
lacustrineDelta(80).jpg,320,240,underwaterNaturalLevee,215,148,288,208
lacustrineDelta(81).jpg,320,240,distalBar,202,33,287,95
lacustrineDelta(81).jpg,320,240,interdistributaryEstuary,236,92,287,147
lacustrineDelta(81).jpg,320,240,underwaterNaturalLevee,217,146,288,209
lacustrineDelta(82).jpg,320,240,distalBar,207,32,283,90
lacustrineDelta(82).jpg,320,240,interdistributaryEstuary,233,88,287,144
lacustrineDelta(82).jpg,320,240,underwaterNaturalLevee,218,142,285,208
lacustrineDelta(83).jpg,320,240,distalBar,199,31,285,89
lacustrineDelta(83).jpg,320,240,interdistributaryEstuary,236,86,288,136
lacustrineDelta(83).jpg,320,240,underwaterNaturalLevee,217,137,287,208
lacustrineDelta(84).jpg,320,240,distalBar,201,33,287,89
lacustrineDelta(84).jpg,320,240,interdistributaryEstuary,237,88,288,143
lacustrineDelta(84).jpg,320,240,underwaterNaturalLevee,221,143,288,209
lacustrineDelta(85).jpg,320,240,distalBar,199,33,283,90
lacustrineDelta(85).jpg,320,240,interdistributaryEstuary,232,89,285,144
lacustrineDelta(85).jpg,320,240,underwaterNaturalLevee,219,144,287,207
lacustrineDelta(86).jpg,320,240,distalBar,204,32,282,87
lacustrineDelta(86).jpg,320,240,interdistributaryEstuary,238,86,285,144
lacustrineDelta(86).jpg,320,240,underwaterNaturalLevee,219,144,289,209
lacustrineDelta(87).jpg,320,240,distalBar,201,33,285,86
lacustrineDelta(87).jpg,320,240,interdistributaryEstuary,233,85,288,142
lacustrineDelta(87).jpg,320,240,underwaterNaturalLevee,219,143,288,207
lacustrineDelta(88).jpg,320,240,distalBar,202,30,286,89
lacustrineDelta(88).jpg,320,240,interdistributaryEstuary,233,87,287,142
lacustrineDelta(88).jpg,320,240,underwaterNaturalLevee,216,141,288,209
lacustrineDelta(89).jpg,320,240,distalBar,200,32,283,90
lacustrineDelta(89).jpg,320,240,interdistributaryEstuary,232,90,284,142
lacustrineDelta(89).jpg,320,240,underwaterNaturalLevee,211,143,287,209
lacustrineDelta(9).jpg,320,240,distalBar,199,35,283,86
lacustrineDelta(9).jpg,320,240,interdistributaryEstuary,229,86,284,142
lacustrineDelta(9).jpg,320,240,underwaterNaturalLevee,214,143,287,208
lacustrineDelta(90).jpg,320,240,distalBar,199,34,283,91
lacustrineDelta(90).jpg,320,240,interdistributaryEstuary,230,89,285,147
lacustrineDelta(90).jpg,320,240,underwaterNaturalLevee,218,147,287,207
lacustrineDelta(91).jpg,320,240,distalBar,200,33,282,87
lacustrineDelta(91).jpg,320,240,interdistributaryEstuary,231,86,286,144
lacustrineDelta(91).jpg,320,240,underwaterNaturalLevee,215,144,281,209
lacustrineDelta(92).jpg,320,240,distalBar,200,32,283,88
lacustrineDelta(92).jpg,320,240,interdistributaryEstuary,230,87,286,141
lacustrineDelta(92).jpg,320,240,underwaterNaturalLevee,214,142,288,208
lacustrineDelta(93).jpg,320,240,distalBar,200,31,283,91
lacustrineDelta(93).jpg,320,240,interdistributaryEstuary,233,90,288,143
lacustrineDelta(93).jpg,320,240,underwaterNaturalLevee,215,143,287,210
lacustrineDelta(94).jpg,320,240,distalBar,202,33,286,89
lacustrineDelta(94).jpg,320,240,interdistributaryEstuary,232,87,287,142
lacustrineDelta(94).jpg,320,240,underwaterNaturalLevee,223,141,288,209
lacustrineDelta(95).jpg,320,240,distalBar,205,34,285,88
lacustrineDelta(95).jpg,320,240,interdistributaryEstuary,233,87,288,143
lacustrineDelta(95).jpg,320,240,underwaterNaturalLevee,218,144,288,208
lacustrineDelta(96).jpg,320,240,distalBar,201,34,283,85
lacustrineDelta(96).jpg,320,240,interdistributaryEstuary,233,85,286,145
lacustrineDelta(96).jpg,320,240,underwaterNaturalLevee,221,144,288,208
lacustrineDelta(97).jpg,320,240,distalBar,200,33,284,87
lacustrineDelta(97).jpg,320,240,interdistributaryEstuary,236,87,287,142
lacustrineDelta(97).jpg,320,240,underwaterNaturalLevee,214,143,286,207
lacustrineDelta(98).jpg,320,240,distalBar,201,34,283,86
lacustrineDelta(98).jpg,320,240,interdistributaryEstuary,229,86,285,144
lacustrineDelta(98).jpg,320,240,underwaterNaturalLevee,219,144,288,208
lacustrineDelta(99).jpg,320,240,distalBar,200,33,284,89
lacustrineDelta(99).jpg,320,240,interdistributaryEstuary,234,88,286,147
lacustrineDelta(99).jpg,320,240,underwaterNaturalLevee,219,145,286,209
majorRiverBedLagDeposit(1).jpg,320,240,majorRiverBedLagDeposit,122,33,284,209
majorRiverBedLagDeposit(10).jpg,320,240,majorRiverBedLagDeposit,117,36,282,209
majorRiverBedLagDeposit(100).jpg,320,240,majorRiverBedLagDeposit,123,38,282,209
majorRiverBedLagDeposit(101).jpg,320,240,majorRiverBedLagDeposit,118,36,284,210
majorRiverBedLagDeposit(102).jpg,320,240,majorRiverBedLagDeposit,125,36,286,208
majorRiverBedLagDeposit(103).jpg,320,240,majorRiverBedLagDeposit,119,35,285,209
majorRiverBedLagDeposit(104).jpg,320,240,majorRiverBedLagDeposit,116,35,285,208
majorRiverBedLagDeposit(105).jpg,320,240,majorRiverBedLagDeposit,119,35,283,210
majorRiverBedLagDeposit(106).jpg,320,240,majorRiverBedLagDeposit,119,35,286,209
majorRiverBedLagDeposit(107).jpg,320,240,majorRiverBedLagDeposit,119,35,283,209
majorRiverBedLagDeposit(108).jpg,320,240,majorRiverBedLagDeposit,121,36,285,209
majorRiverBedLagDeposit(109).jpg,320,240,majorRiverBedLagDeposit,121,36,284,208
majorRiverBedLagDeposit(11).jpg,320,240,majorRiverBedLagDeposit,120,35,282,210
majorRiverBedLagDeposit(110).jpg,320,240,majorRiverBedLagDeposit,123,35,284,208
majorRiverBedLagDeposit(111).jpg,320,240,majorRiverBedLagDeposit,116,34,284,208
majorRiverBedLagDeposit(112).jpg,320,240,majorRiverBedLagDeposit,119,37,284,210
majorRiverBedLagDeposit(113).jpg,320,240,majorRiverBedLagDeposit,121,35,284,208
majorRiverBedLagDeposit(114).jpg,320,240,majorRiverBedLagDeposit,122,35,283,208
majorRiverBedLagDeposit(115).jpg,320,240,majorRiverBedLagDeposit,122,36,284,210
majorRiverBedLagDeposit(116).jpg,320,240,majorRiverBedLagDeposit,124,35,283,211
majorRiverBedLagDeposit(117).jpg,320,240,majorRiverBedLagDeposit,120,37,283,210
majorRiverBedLagDeposit(118).jpg,320,240,majorRiverBedLagDeposit,122,34,281,209
majorRiverBedLagDeposit(119).jpg,320,240,majorRiverBedLagDeposit,117,35,284,209
majorRiverBedLagDeposit(12).jpg,320,240,majorRiverBedLagDeposit,118,34,284,211
majorRiverBedLagDeposit(120).jpg,320,240,majorRiverBedLagDeposit,119,35,283,209
majorRiverBedLagDeposit(121).jpg,320,240,majorRiverBedLagDeposit,121,36,285,209
majorRiverBedLagDeposit(122).jpg,320,240,majorRiverBedLagDeposit,122,36,284,210
majorRiverBedLagDeposit(123).jpg,320,240,majorRiverBedLagDeposit,121,35,282,209
majorRiverBedLagDeposit(124).jpg,320,240,majorRiverBedLagDeposit,123,35,283,209
majorRiverBedLagDeposit(125).jpg,320,240,majorRiverBedLagDeposit,120,36,283,207
majorRiverBedLagDeposit(126).jpg,320,240,majorRiverBedLagDeposit,120,35,283,208
majorRiverBedLagDeposit(127).jpg,320,240,majorRiverBedLagDeposit,124,36,283,211
majorRiverBedLagDeposit(128).jpg,320,240,majorRiverBedLagDeposit,121,35,284,209
majorRiverBedLagDeposit(129).jpg,320,240,majorRiverBedLagDeposit,120,35,285,209
majorRiverBedLagDeposit(13).jpg,320,240,majorRiverBedLagDeposit,124,35,283,209
majorRiverBedLagDeposit(130).jpg,320,240,majorRiverBedLagDeposit,119,35,285,209
majorRiverBedLagDeposit(131).jpg,320,240,majorRiverBedLagDeposit,121,37,283,210
majorRiverBedLagDeposit(132).jpg,320,240,majorRiverBedLagDeposit,122,35,285,208
majorRiverBedLagDeposit(133).jpg,320,240,majorRiverBedLagDeposit,119,35,283,209
majorRiverBedLagDeposit(134).jpg,320,240,majorRiverBedLagDeposit,126,34,284,210
majorRiverBedLagDeposit(135).jpg,320,240,majorRiverBedLagDeposit,118,36,283,208
majorRiverBedLagDeposit(136).jpg,320,240,majorRiverBedLagDeposit,117,36,283,209
majorRiverBedLagDeposit(137).jpg,320,240,majorRiverBedLagDeposit,122,37,283,209
majorRiverBedLagDeposit(138).jpg,320,240,majorRiverBedLagDeposit,124,37,281,208
majorRiverBedLagDeposit(139).jpg,320,240,majorRiverBedLagDeposit,124,35,284,209
majorRiverBedLagDeposit(14).jpg,320,240,majorRiverBedLagDeposit,123,34,283,210
majorRiverBedLagDeposit(140).jpg,320,240,majorRiverBedLagDeposit,120,35,281,207
majorRiverBedLagDeposit(141).jpg,320,240,majorRiverBedLagDeposit,118,35,283,209
majorRiverBedLagDeposit(142).jpg,320,240,majorRiverBedLagDeposit,120,34,283,211
majorRiverBedLagDeposit(143).jpg,320,240,majorRiverBedLagDeposit,124,36,284,210
majorRiverBedLagDeposit(144).jpg,320,240,majorRiverBedLagDeposit,120,36,282,208
majorRiverBedLagDeposit(145).jpg,320,240,majorRiverBedLagDeposit,119,35,282,210
majorRiverBedLagDeposit(146).jpg,320,240,majorRiverBedLagDeposit,118,35,281,208
majorRiverBedLagDeposit(147).jpg,320,240,majorRiverBedLagDeposit,119,37,285,209
majorRiverBedLagDeposit(148).jpg,320,240,majorRiverBedLagDeposit,124,35,280,208
majorRiverBedLagDeposit(149).jpg,320,240,majorRiverBedLagDeposit,118,37,282,210
majorRiverBedLagDeposit(15).jpg,320,240,majorRiverBedLagDeposit,121,35,281,208
majorRiverBedLagDeposit(150).jpg,320,240,majorRiverBedLagDeposit,120,34,280,210
majorRiverBedLagDeposit(151).jpg,320,240,majorRiverBedLagDeposit,122,37,283,208
majorRiverBedLagDeposit(152).jpg,320,240,majorRiverBedLagDeposit,120,35,284,209
majorRiverBedLagDeposit(153).jpg,320,240,majorRiverBedLagDeposit,122,35,284,208
majorRiverBedLagDeposit(154).jpg,320,240,majorRiverBedLagDeposit,121,36,283,209
majorRiverBedLagDeposit(155).jpg,320,240,majorRiverBedLagDeposit,122,36,284,209
majorRiverBedLagDeposit(156).jpg,320,240,majorRiverBedLagDeposit,120,35,283,208
majorRiverBedLagDeposit(157).jpg,320,240,majorRiverBedLagDeposit,124,36,284,208
majorRiverBedLagDeposit(158).jpg,320,240,majorRiverBedLagDeposit,118,34,283,209
majorRiverBedLagDeposit(159).jpg,320,240,majorRiverBedLagDeposit,123,38,283,209
majorRiverBedLagDeposit(16).jpg,320,240,majorRiverBedLagDeposit,119,35,282,210
majorRiverBedLagDeposit(160).jpg,320,240,majorRiverBedLagDeposit,123,34,283,209
majorRiverBedLagDeposit(161).jpg,320,240,majorRiverBedLagDeposit,125,35,285,208
majorRiverBedLagDeposit(162).jpg,320,240,majorRiverBedLagDeposit,122,38,283,209
majorRiverBedLagDeposit(163).jpg,320,240,majorRiverBedLagDeposit,120,35,284,208
majorRiverBedLagDeposit(164).jpg,320,240,majorRiverBedLagDeposit,120,35,284,208
majorRiverBedLagDeposit(165).jpg,320,240,majorRiverBedLagDeposit,119,37,285,209
majorRiverBedLagDeposit(166).jpg,320,240,majorRiverBedLagDeposit,124,35,284,209
majorRiverBedLagDeposit(167).jpg,320,240,majorRiverBedLagDeposit,119,35,283,210
majorRiverBedLagDeposit(168).jpg,320,240,majorRiverBedLagDeposit,123,36,283,209
majorRiverBedLagDeposit(169).jpg,320,240,majorRiverBedLagDeposit,119,36,284,209
majorRiverBedLagDeposit(17).jpg,320,240,majorRiverBedLagDeposit,124,35,283,209
majorRiverBedLagDeposit(170).jpg,320,240,majorRiverBedLagDeposit,120,35,283,208
majorRiverBedLagDeposit(171).jpg,320,240,majorRiverBedLagDeposit,125,36,284,210
majorRiverBedLagDeposit(172).jpg,320,240,majorRiverBedLagDeposit,122,35,285,208
majorRiverBedLagDeposit(173).jpg,320,240,majorRiverBedLagDeposit,124,36,284,208
majorRiverBedLagDeposit(174).jpg,320,240,majorRiverBedLagDeposit,120,37,282,210
majorRiverBedLagDeposit(175).jpg,320,240,majorRiverBedLagDeposit,119,35,284,210
majorRiverBedLagDeposit(176).jpg,320,240,majorRiverBedLagDeposit,119,35,284,207
majorRiverBedLagDeposit(177).jpg,320,240,majorRiverBedLagDeposit,119,34,288,208
majorRiverBedLagDeposit(178).jpg,320,240,majorRiverBedLagDeposit,118,34,286,209
majorRiverBedLagDeposit(179).jpg,320,240,majorRiverBedLagDeposit,122,35,284,209
majorRiverBedLagDeposit(18).jpg,320,240,majorRiverBedLagDeposit,121,34,283,210
majorRiverBedLagDeposit(180).jpg,320,240,majorRiverBedLagDeposit,120,35,282,209
majorRiverBedLagDeposit(19).jpg,320,240,majorRiverBedLagDeposit,126,35,284,207
majorRiverBedLagDeposit(2).jpg,320,240,majorRiverBedLagDeposit,122,35,286,210
majorRiverBedLagDeposit(20).jpg,320,240,majorRiverBedLagDeposit,127,36,283,208
majorRiverBedLagDeposit(21).jpg,320,240,majorRiverBedLagDeposit,118,34,284,209
majorRiverBedLagDeposit(22).jpg,320,240,majorRiverBedLagDeposit,122,35,282,209
majorRiverBedLagDeposit(23).jpg,320,240,majorRiverBedLagDeposit,121,35,281,208
majorRiverBedLagDeposit(24).jpg,320,240,majorRiverBedLagDeposit,123,36,283,208
majorRiverBedLagDeposit(25).jpg,320,240,majorRiverBedLagDeposit,121,34,283,210
majorRiverBedLagDeposit(26).jpg,320,240,majorRiverBedLagDeposit,123,36,281,208
majorRiverBedLagDeposit(27).jpg,320,240,majorRiverBedLagDeposit,120,37,282,209
majorRiverBedLagDeposit(28).jpg,320,240,majorRiverBedLagDeposit,120,34,284,206
majorRiverBedLagDeposit(29).jpg,320,240,majorRiverBedLagDeposit,123,35,281,209
majorRiverBedLagDeposit(3).jpg,320,240,majorRiverBedLagDeposit,121,35,282,209
majorRiverBedLagDeposit(30).jpg,320,240,majorRiverBedLagDeposit,118,36,285,209
majorRiverBedLagDeposit(31).jpg,320,240,majorRiverBedLagDeposit,118,36,280,209
majorRiverBedLagDeposit(32).jpg,320,240,majorRiverBedLagDeposit,120,36,285,210
majorRiverBedLagDeposit(33).jpg,320,240,majorRiverBedLagDeposit,123,36,284,210
majorRiverBedLagDeposit(34).jpg,320,240,majorRiverBedLagDeposit,123,34,283,208
majorRiverBedLagDeposit(35).jpg,320,240,majorRiverBedLagDeposit,125,36,282,208
majorRiverBedLagDeposit(36).jpg,320,240,majorRiverBedLagDeposit,122,35,281,208
majorRiverBedLagDeposit(37).jpg,320,240,majorRiverBedLagDeposit,125,35,283,209
majorRiverBedLagDeposit(38).jpg,320,240,majorRiverBedLagDeposit,119,35,283,209
majorRiverBedLagDeposit(39).jpg,320,240,majorRiverBedLagDeposit,121,35,283,208
majorRiverBedLagDeposit(4).jpg,320,240,majorRiverBedLagDeposit,126,36,283,212
majorRiverBedLagDeposit(40).jpg,320,240,majorRiverBedLagDeposit,121,36,283,208
majorRiverBedLagDeposit(41).jpg,320,240,majorRiverBedLagDeposit,118,35,283,208
majorRiverBedLagDeposit(42).jpg,320,240,majorRiverBedLagDeposit,118,35,283,209
majorRiverBedLagDeposit(43).jpg,320,240,majorRiverBedLagDeposit,121,36,283,209
majorRiverBedLagDeposit(44).jpg,320,240,majorRiverBedLagDeposit,126,37,282,208
majorRiverBedLagDeposit(45).jpg,320,240,majorRiverBedLagDeposit,121,37,284,207
majorRiverBedLagDeposit(46).jpg,320,240,majorRiverBedLagDeposit,122,36,284,210
majorRiverBedLagDeposit(47).jpg,320,240,majorRiverBedLagDeposit,122,34,284,206
majorRiverBedLagDeposit(48).jpg,320,240,majorRiverBedLagDeposit,118,36,283,209
majorRiverBedLagDeposit(49).jpg,320,240,majorRiverBedLagDeposit,119,35,282,211
majorRiverBedLagDeposit(5).jpg,320,240,majorRiverBedLagDeposit,126,39,286,210
majorRiverBedLagDeposit(50).jpg,320,240,majorRiverBedLagDeposit,120,34,283,209
majorRiverBedLagDeposit(51).jpg,320,240,majorRiverBedLagDeposit,125,34,294,208
majorRiverBedLagDeposit(52).jpg,320,240,majorRiverBedLagDeposit,116,34,283,208
majorRiverBedLagDeposit(53).jpg,320,240,majorRiverBedLagDeposit,119,38,283,211
majorRiverBedLagDeposit(54).jpg,320,240,majorRiverBedLagDeposit,120,37,282,209
majorRiverBedLagDeposit(55).jpg,320,240,majorRiverBedLagDeposit,121,38,284,208
majorRiverBedLagDeposit(56).jpg,320,240,majorRiverBedLagDeposit,120,36,284,210
majorRiverBedLagDeposit(57).jpg,320,240,majorRiverBedLagDeposit,120,35,284,208
majorRiverBedLagDeposit(58).jpg,320,240,majorRiverBedLagDeposit,122,35,284,208
majorRiverBedLagDeposit(59).jpg,320,240,majorRiverBedLagDeposit,118,35,282,208
majorRiverBedLagDeposit(6).jpg,320,240,majorRiverBedLagDeposit,120,35,283,211
majorRiverBedLagDeposit(60).jpg,320,240,majorRiverBedLagDeposit,121,37,284,209
majorRiverBedLagDeposit(61).jpg,320,240,majorRiverBedLagDeposit,120,35,283,209
majorRiverBedLagDeposit(62).jpg,320,240,majorRiverBedLagDeposit,121,36,285,208
majorRiverBedLagDeposit(63).jpg,320,240,majorRiverBedLagDeposit,118,35,282,209
majorRiverBedLagDeposit(64).jpg,320,240,majorRiverBedLagDeposit,117,36,284,208
majorRiverBedLagDeposit(65).jpg,320,240,majorRiverBedLagDeposit,118,35,286,208
majorRiverBedLagDeposit(66).jpg,320,240,majorRiverBedLagDeposit,122,37,282,209
majorRiverBedLagDeposit(67).jpg,320,240,majorRiverBedLagDeposit,125,37,283,209
majorRiverBedLagDeposit(68).jpg,320,240,majorRiverBedLagDeposit,121,35,284,209
majorRiverBedLagDeposit(69).jpg,320,240,majorRiverBedLagDeposit,124,37,281,208
majorRiverBedLagDeposit(7).jpg,320,240,majorRiverBedLagDeposit,118,34,283,208
majorRiverBedLagDeposit(70).jpg,320,240,majorRiverBedLagDeposit,120,38,283,209
majorRiverBedLagDeposit(71).jpg,320,240,majorRiverBedLagDeposit,124,37,283,209
majorRiverBedLagDeposit(72).jpg,320,240,majorRiverBedLagDeposit,125,36,284,210
majorRiverBedLagDeposit(73).jpg,320,240,majorRiverBedLagDeposit,125,36,283,209
majorRiverBedLagDeposit(74).jpg,320,240,majorRiverBedLagDeposit,120,36,283,210
majorRiverBedLagDeposit(75).jpg,320,240,majorRiverBedLagDeposit,118,35,282,210
majorRiverBedLagDeposit(76).jpg,320,240,majorRiverBedLagDeposit,123,35,283,209
majorRiverBedLagDeposit(77).jpg,320,240,majorRiverBedLagDeposit,120,36,284,211
majorRiverBedLagDeposit(78).jpg,320,240,majorRiverBedLagDeposit,120,36,282,209
majorRiverBedLagDeposit(79).jpg,320,240,majorRiverBedLagDeposit,121,35,284,208
majorRiverBedLagDeposit(8).jpg,320,240,majorRiverBedLagDeposit,123,36,284,210
majorRiverBedLagDeposit(80).jpg,320,240,majorRiverBedLagDeposit,119,36,282,208
majorRiverBedLagDeposit(81).jpg,320,240,majorRiverBedLagDeposit,121,36,282,209
majorRiverBedLagDeposit(82).jpg,320,240,majorRiverBedLagDeposit,117,36,285,208
majorRiverBedLagDeposit(83).jpg,320,240,majorRiverBedLagDeposit,120,35,281,209
majorRiverBedLagDeposit(84).jpg,320,240,majorRiverBedLagDeposit,124,36,283,209
majorRiverBedLagDeposit(85).jpg,320,240,majorRiverBedLagDeposit,124,35,285,207
majorRiverBedLagDeposit(86).jpg,320,240,majorRiverBedLagDeposit,121,36,284,208
majorRiverBedLagDeposit(87).jpg,320,240,majorRiverBedLagDeposit,122,36,284,207
majorRiverBedLagDeposit(88).jpg,320,240,majorRiverBedLagDeposit,120,35,283,208
